MCC,F1,Precision,Accuracy,Recall,AUROC,AUPRC,FeatureSetup,Purpose,RepresentationStage,Representation,ImbalanceStage,ClassBalance,Model,Evaluation,Fold,Threshold,HeldOutDrug
0.242535625036333,0.2857142857142857,0.2222222222222222,0.8888888888888888,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.1,Chlorpromazine_Hcl
0.2918001232638926,0.3333333333333333,0.2857142857142857,0.9111111111111111,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.15,Chlorpromazine_Hcl
0.2918001232638926,0.3333333333333333,0.2857142857142857,0.9111111111111111,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.2,Chlorpromazine_Hcl
0.36470588235294116,0.4,0.4,0.9333333333333333,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.25,Chlorpromazine_Hcl
0.41845262477275313,0.4444444444444444,0.5,0.9444444444444444,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.3,Chlorpromazine_Hcl
0.41845262477275313,0.4444444444444444,0.5,0.9444444444444444,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.35,Chlorpromazine_Hcl
0.49541508402214945,0.5,0.6666666666666666,0.9555555555555556,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.4,Chlorpromazine_Hcl
0.49541508402214945,0.5,0.6666666666666666,0.9555555555555556,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.45,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.5,Chlorpromazine_Hcl
0.4370483222197017,0.3333333333333333,1.0,0.9555555555555556,0.2,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.55,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.6,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.65,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.7,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.75,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.8,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.85,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8752941176470588,0.5253439153439153,ranking_c1_b5,ranking,C1,C1_morgan_only,B5,True,KernelSVM,LOGO,2,0.9,Chlorpromazine_Hcl
0.2949251408500345,0.2867647058823529,0.17333333333333334,0.7305555555555555,0.8297872340425532,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.05,
0.29526098412170965,0.3163265306122449,0.2080536912751678,0.8138888888888889,0.6595744680851063,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.1,
0.3441201031011878,0.37583892617449666,0.27450980392156865,0.8708333333333333,0.5957446808510638,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.15,
0.31790705018265936,0.36363636363636365,0.2972972972972973,0.8930555555555556,0.46808510638297873,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.2,
0.2862768696364836,0.336283185840708,0.2878787878787879,0.8958333333333334,0.40425531914893614,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.25,
0.2858076350379147,0.3333333333333333,0.32653061224489793,0.9111111111111111,0.3404255319148936,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.3,
0.33175040914598436,0.358974358974359,0.45161290322580644,0.9305555555555556,0.2978723404255319,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.35,
0.29747731592892807,0.29850746268656714,0.5,0.9347222222222222,0.2127659574468085,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.4,
0.32922229869263914,0.3125,0.5882352941176471,0.9388888888888889,0.2127659574468085,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.45,
0.2739163081640842,0.21428571428571427,0.6666666666666666,0.9388888888888889,0.1276595744680851,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.5,
0.26033364441538565,0.18518518518518517,0.7142857142857143,0.9388888888888889,0.10638297872340426,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.55,
0.18102403861275446,0.11538461538461539,0.6,0.9361111111111111,0.06382978723404255,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.6,
0.13154106719509903,0.0784313725490196,0.5,0.9347222222222222,0.0425531914893617,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.65,
0.07019430807865726,0.04,0.3333333333333333,0.9333333333333333,0.02127659574468085,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.7,
-0.009855461180931788,0.0,0.0,0.9333333333333333,0.0,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.75,
-0.009855461180931788,0.0,0.0,0.9333333333333333,0.0,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.8,
0.0,0.0,0.0,0.9347222222222222,0.0,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.85,
0.0,0.0,0.0,0.9347222222222222,0.0,0.8389080332585122,0.3283423558089333,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,1,0.9,
0.271722634465402,0.2695035460992908,0.16170212765957448,0.7138888888888889,0.8085106382978723,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.05,
0.270461086538589,0.2955665024630542,0.19230769230769232,0.8013888888888889,0.6382978723404256,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.1,
0.3232653820598917,0.3576158940397351,0.25961538461538464,0.8652777777777778,0.574468085106383,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.15,
0.30684974817944033,0.35514018691588783,0.31666666666666665,0.9041666666666667,0.40425531914893614,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.2,
0.27474776342113133,0.3181818181818182,0.34146341463414637,0.9166666666666666,0.2978723404255319,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.25,
0.2958419876266193,0.32,0.42857142857142855,0.9291666666666667,0.2553191489361702,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.3,
0.26326267256330055,0.26865671641791045,0.45,0.9319444444444445,0.19148936170212766,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.35,
0.25515885390004417,0.25,0.47058823529411764,0.9333333333333333,0.1702127659574468,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.4,
0.2597573446830278,0.23333333333333334,0.5384615384615384,0.9361111111111111,0.14893617021276595,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.45,
0.28503302999461216,0.18867924528301888,0.8333333333333334,0.9402777777777778,0.10638297872340426,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.5,
0.28503302999461216,0.18867924528301888,0.8333333333333334,0.9402777777777778,0.10638297872340426,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.55,
0.15748256682931913,0.08,0.6666666666666666,0.9361111111111111,0.0425531914893617,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.6,
0.19971531923177593,0.08163265306122448,1.0,0.9375,0.0425531914893617,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.65,
0.0,0.0,0.0,0.9347222222222222,0.0,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.7,
0.0,0.0,0.0,0.9347222222222222,0.0,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.75,
0.0,0.0,0.0,0.9347222222222222,0.0,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.8,
0.0,0.0,0.0,0.9347222222222222,0.0,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.85,
0.0,0.0,0.0,0.9347222222222222,0.0,0.8299136922639183,0.35402886413639534,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,CV,2,0.9,
0.09246397721464178,0.23529411764705882,0.17391304347826086,0.7111111111111111,0.36363636363636365,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.05,Atovaquone
0.1361685440800413,0.25,0.23076923076923078,0.8,0.2727272727272727,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.1,Atovaquone
0.14495702601062868,0.2222222222222222,0.2857142857142857,0.8444444444444444,0.18181818181818182,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.15,Atovaquone
0.0841334546665505,0.13333333333333333,0.25,0.8555555555555555,0.09090909090909091,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.2,Atovaquone
0.0841334546665505,0.13333333333333333,0.25,0.8555555555555555,0.09090909090909091,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.25,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.3,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.35,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.4,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.45,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.5,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.55,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.6,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.65,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.7,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.75,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.8,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.85,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.688722669735328,0.26046088825829483,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,1,0.9,Atovaquone
0.2711630722733202,0.2222222222222222,0.125,0.6111111111111112,1.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.05,Chlorpromazine_Hcl
0.3805211953235953,0.3225806451612903,0.19230769230769232,0.7666666666666667,1.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.1,Chlorpromazine_Hcl
0.25473661448569596,0.2727272727272727,0.17647058823529413,0.8222222222222222,0.6,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.15,Chlorpromazine_Hcl
0.20568643916656965,0.25,0.18181818181818182,0.8666666666666667,0.4,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.2,Chlorpromazine_Hcl
0.41845262477275313,0.4444444444444444,0.5,0.9444444444444444,0.4,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.25,Chlorpromazine_Hcl
0.41845262477275313,0.4444444444444444,0.5,0.9444444444444444,0.4,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.3,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.35,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.4,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.45,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.5,Chlorpromazine_Hcl
0.4370483222197017,0.3333333333333333,1.0,0.9555555555555556,0.2,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.55,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.6,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.65,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.7,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.75,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.8,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.85,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5163636363636364,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,RandomForest,LOGO,2,0.9,Chlorpromazine_Hcl
0.20309644598265503,0.19730941704035873,0.11027568922305764,0.5027777777777778,0.9361702127659575,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.05,
0.27300065844138516,0.3238095238095238,0.29310344827586204,0.9013888888888889,0.3617021276595745,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.1,
0.3462362714380995,0.3684210526315789,0.4827586206896552,0.9333333333333333,0.2978723404255319,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.15,
0.3034591432271813,0.2857142857142857,0.5625,0.9375,0.19148936170212766,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.2,
0.3157587102439408,0.2903225806451613,0.6,0.9388888888888889,0.19148936170212766,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.25,
0.2885477052561763,0.26229508196721313,0.5714285714285714,0.9375,0.1702127659574468,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.3,
0.2597573446830278,0.23333333333333334,0.5384615384615384,0.9361111111111111,0.14893617021276595,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.35,
0.2739163081640842,0.21428571428571427,0.6666666666666666,0.9388888888888889,0.1276595744680851,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.4,
0.2739163081640842,0.21428571428571427,0.6666666666666666,0.9388888888888889,0.1276595744680851,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.45,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.5,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.55,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.6,
0.16132972583781846,0.11320754716981132,0.5,0.9347222222222222,0.06382978723404255,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.65,
0.16132972583781846,0.11320754716981132,0.5,0.9347222222222222,0.06382978723404255,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.7,
0.16132972583781846,0.11320754716981132,0.5,0.9347222222222222,0.06382978723404255,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.75,
0.16132972583781846,0.11320754716981132,0.5,0.9347222222222222,0.06382978723404255,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.8,
0.11331634624850344,0.07692307692307693,0.4,0.9333333333333333,0.0425531914893617,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.85,
-0.017093950672004615,0.0,0.0,0.9305555555555556,0.0,0.8375960292118491,0.31428956307377676,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,1,0.9,
0.24882040855574447,0.23661971830985915,0.13636363636363635,0.6236111111111111,0.8936170212765957,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.05,
0.2801550659835399,0.3300970873786408,0.30357142857142855,0.9041666666666667,0.3617021276595745,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.1,
0.3551624285824112,0.35294117647058826,0.5714285714285714,0.9388888888888889,0.2553191489361702,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.15,
0.3157587102439408,0.2903225806451613,0.6,0.9388888888888889,0.19148936170212766,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.2,
0.3019847748414789,0.26666666666666666,0.6153846153846154,0.9388888888888889,0.1702127659574468,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.25,
0.2879722677939267,0.2413793103448276,0.6363636363636364,0.9388888888888889,0.14893617021276595,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.3,
0.30495135304658166,0.24561403508771928,0.7,0.9402777777777778,0.14893617021276595,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.35,
0.2739163081640842,0.21428571428571427,0.6666666666666666,0.9388888888888889,0.1276595744680851,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.4,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.45,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.5,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.55,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.6,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.65,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.7,
0.20302999905339306,0.14814814814814814,0.5714285714285714,0.9361111111111111,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.75,
0.2231813779162153,0.1509433962264151,0.6666666666666666,0.9375,0.0851063829787234,0.8197654199993677,0.32145102266910824,decision_c7_b4,thresholded_decision,C7,C7_morgan_chemberta,B4,False,KernelSVM,CV,2,0.8,
